Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
760	6,6,6,6,6,7	6,6,6,6,6,7	6,6,6,6,6,7	0.0,0.0,0.0,0.0,0.0,0.0	2.912637428380549E-4,2.912637428380549E-4,2.71996803348884E-4,2.71996803348884E-4,2.71996803348884E-4,0.0	0.07375535149120542,0.07375535149120542,0.09542971904257817,0.09542971904257817,0.09542971904257817,0.026356444240553275	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.81	0,0,0,0,0,0	4,4,4,4,4,5	1,1,1,1,1,1	11.0,11.0,10.0,10.0,10.0,10.0	10.0,10.0,10.0,10.0,10.0,12.0	36.0,36.0,35.0,35.0,35.0,42.0	13.0,13.0,13.0,13.0,13.0,16.0	21.0,21.0,20.0,20.0,20.0,22.0	49.0,49.0,48.0,48.0,48.0,58.0	215.22354,215.22354,207.45255,207.45255,207.45255,258.64703	7.1499996,7.1499996,6.5,6.5,6.5,6.666667	1538.8483,1538.8483,1348.4415,1348.4415,1348.4415,1724.3136	85.49157,85.49157,74.91342,74.91342,74.91342,95.7952	0.07174118,0.07174118,0.06915085,0.06915085,0.06915085,0.086215675	113.81077575683594,113.81077575683594,114.00200653076172,114.00200653076172,114.00200653076172,110.35784149169922	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	M.P. Korstanje,mpkorstanje,M.P. Korstanje,mpkorstanje,mpkorstanje,M.P. Korstanje	0,87,96,376,376,438	3414,3501,3510,3790,3790,3852	05/06/18-28/01/09,31/08/18-28/01/09,09/09/18-28/01/09,16/06/19-28/01/09,16/06/19-28/01/09,17/08/19-28/01/09	0,0,1,0,1,1	0,0,2,0,2,1	0,0,7,0,0,96	0,38,43,44,50,24	0,0,3,0,5,24	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	55.json	Ugly
602	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.8447529673576355,0.8447529673576355,0.8447529673576355,0.8447529673576355	0.9685130011052252,0.9685130011052252,0.9685130011052252,0.9685130011052252	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	1,1,1,1	10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0	12.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0	12.0,12.0,12.0,12.0	14.0,14.0,14.0,14.0	50.189476,50.189476,50.189476,50.189476	5.0,5.0,5.0,5.0	250.94739,250.94739,250.94739,250.94739	13.941522,13.941522,13.941522,13.941522	0.016729826,0.016729826,0.016729826,0.016729826	132.61029052734375,132.61029052734375,132.61029052734375,132.61029052734375	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,231,252,307	3572,3803,3824,3879	09/11/18-28/01/09,29/06/19-28/01/09,20/07/19-28/01/09,13/09/19-28/01/09	0,0,0,0	0,0,0,0	0,0,0,0	0,9,11,23	0,1,3,15	0,0,0,0	0,0,0,0	0,0,0,0	790.json	Undecided
309	7	3	7	0.0	0.09383028000593185	0.5817916142243947	0	0	0	1	1	4.71	0	1	1	17.0	6.0	23.0	12.0	23.0	35.0	158.32466	17.0	2691.5193	149.52885	0.052774888	112.91008758544922	0	0	0	1	0	0	0	2	0	0	0	Anton Deriabin	0	3865	30/08/19-28/01/09	0	0	0	0	0	0	0	0	43.json	Undecided
322	3,3	3,3	3,3	0.0,0.0	0.9641679525375366,0.9616173505783081	0.9897119417768155,0.9860318692976229	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	8.0,8.0	3.0,3.0	9.0,9.0	3.0,3.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.0,4.0	166.05272,166.05272	9.225151,9.225151	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,92	3852,3945	17/08/19-28/01/09,17/11/19-28/01/09	0,3	0,6	0,16	0,106	0,102	0,0	0,1	0,1	658.json	Undecided
300	3	3	3	0.0	0.2895055115222931	0.7733340361033278	0	0	0	1	1	1.89	0	1	1	13.0	3.0	15.0	3.0	16.0	18.0	72.0	6.5	468.0	26.0	0.024	130.7338104248047	0	0	0	1	0	0	1	0	0	0	0	M.P. Korstanje	0	3874	08/09/19-28/01/09	0	0	0	0	0	0	0	0	306.json	Undecided
549	3	3	3	0.0	0.5914036631584167	0.8406590572596254	0	0	0	1	1	1.89	0	1	1	11.0	3.0	13.0	4.0	14.0	17.0	64.72504	7.3333335	474.65027	26.36946	0.021575011	131.28770446777344	0	0	0	1	0	0	0	1	0	0	0	M.P. Korstanje	0	3625	01/01/19-28/01/09	0	0	0	0	0	0	0	0	400.json	Undecided
3034	7,7,7,11,11,14,14,14,11	7,7,7,11,11,14,14,14,10	7,7,7,11,11,14,14,14,10	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.035624969750642776,0.035624969750642776,0.035624969750642776,0.020511003211140633,0.16524411737918854,0.041095439344644547,0.041095439344644547,0.03351888805627823,0.015361850149929523	0.15770869334861068,0.15770869334861068,0.15770869334861068,0.09701769405658726,0.1290912797832057,8.972618534350308E-4,8.972618534350308E-4,4.6450584464994345E-4,0.0018589153779587345	0,0,0,1,1,1,1,1,0	0,0,0,1,1,1,1,1,0	0,0,0,2,2,2,2,2,0	2,2,2,3,3,4,4,4,3	2,2,2,3,3,4,4,4,3	3.02,3.02,3.02,3.95,3.95,4.75,4.75,4.75,3.6	1,1,1,2,2,3,3,3,2	1,1,1,2,2,3,3,3,2	1,1,1,2,2,3,3,3,2	19.0,19.0,19.0,22.0,21.0,27.0,27.0,28.0,27.0	7.0,7.0,7.0,7.0,7.0,13.0,13.0,13.0,7.0	35.0,35.0,35.0,47.0,45.0,62.0,62.0,65.0,63.0	10.0,10.0,10.0,12.0,13.0,24.0,24.0,24.0,14.0	26.0,26.0,26.0,29.0,28.0,40.0,40.0,41.0,34.0	45.0,45.0,45.0,59.0,58.0,86.0,86.0,89.0,77.0	211.51979,211.51979,211.51979,286.62088,278.8266,457.68582,457.68582,476.82214,391.73465	13.571429,13.571429,13.571429,18.857143,19.5,24.923077,24.923077,25.846153,27.0	2870.626,2870.626,2870.626,5404.851,5437.1187,11406.938,11406.938,12324.019,10576.836	159.47922,159.47922,159.47922,300.2695,302.06213,633.7188,633.7188,684.6677,587.602	0.070506595,0.070506595,0.070506595,0.09554029,0.0929422,0.15256195,0.15256195,0.15894072,0.13057822	111.17379760742188,111.17379760742188,111.17379760742188,102.04166412353516,102.18502807617188,95.47112274169922,95.47112274169922,95.25812530517578,101.9610824584961	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	2,2,2,2,2,1,1,1,1	0,0,0,0,0,3,3,3,2	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,mpkorstanje,M.P. Korstanje,Aslak Hellesøy	0,57,210,210,877,2049,2361,2858,2927	1140,1197,1350,1350,2017,3189,3501,3999,4067	14/03/12-28/01/09,10/05/12-28/01/09,10/10/12-28/01/09,10/10/12-28/01/09,08/08/14-28/01/09,23/10/17-28/01/09,31/08/18-28/01/09,10/01/20-28/01/09,19/03/20-28/01/09	0,0,0,5,3,11,0,1,5	0,0,0,6,6,19,0,2,13	0,0,0,135,69,340,0,3,334	0,5,24,4,20,6,259,24,21	0,1,2,4,19,6,39,24,21	0,0,0,1,1,0,0,0,0	0,0,0,1,1,0,0,0,0	0,0,0,1,1,0,0,1,0	1032.json	Ugly
203	3	3	3	0.0	0.7438272833824158	0.6967008180167509	0	0	0	1	1	1.89	0	3	2	12.0	3.0	17.0	4.0	15.0	21.0	82.0447	8.0	656.3576	36.46431	0.027348233	130.05470275878906	0	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3971	13/12/19-28/01/09	0	0	0	0	0	0	0	0	193.json	Undecided
1293	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.5694120526313782,0.5694120526313782,0.5694120526313782,0.6438350677490234	0.9562114589508054,0.9562114589508054,0.9562114589508054,0.8912415663799662	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	9.0,9.0,9.0,11.0	2.0,2.0,2.0,3.0	10.0,10.0,10.0,12.0	2.0,2.0,2.0,3.0	11.0,11.0,11.0,14.0	12.0,12.0,12.0,15.0	41.51318,41.51318,41.51318,57.110325	4.5,4.5,4.5,5.5	186.80931,186.80931,186.80931,314.10678	10.378295,10.378295,10.378295,17.450377	0.013837727,0.013837727,0.013837727,0.019036775	133.59722900390625,133.59722900390625,133.59722900390625,131.9385528564453	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Björn Rasmusson,M.P. Korstanje,mpkorstanje,M.P. Korstanje	0,616,620,943	2881,3497,3501,3824	18/12/16-28/01/09,27/08/18-28/01/09,31/08/18-28/01/09,20/07/19-28/01/09	0,0,0,2	0,0,0,4	0,0,0,26	0,63,259,26	0,17,39,26	0,0,0,0	0,0,0,0	0,0,0,0	1115.json	Bad
225	9,12,9	8,10,9	8,10,9	0.0,0.0,0.0	0.015053359791636467,0.038705069571733475,0.004011467099189758	0.004640923293717933,0.014788301462470909,0.005793685333571486	3,3,3	2,2,2	5,5,5	2,3,3	2,3,3	2.83,2.53,3.82	1,1,2	7,6,6	7,6,6	30.0,28.0,28.0	5.0,5.0,5.0	52.0,55.0,54.0	13.0,13.0,13.0	35.0,33.0,33.0	65.0,68.0,67.0	333.40338,343.0188,337.9744	39.0,36.399998,36.399998	13002.731,12485.884,12302.268	722.37396,693.6602,683.4593	0.11113446,0.1143396,0.112658136	106.6444091796875,102.65164184570312,104.43551635742188	1,1,1	0,0,0	0,0,0	0,0,0	0,1,1	0,0,0	0,0,0	2,2,2	1,1,1	0,0,0	0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,27,141	3949,3976,4090	21/11/19-28/01/09,18/12/19-28/01/09,11/04/20-28/01/09	0,6,7	0,9,17	0,120,76	0,5,15	0,5,15	0,0,0	0,0,1	0,0,0	496.json	Undecided
378	3	3	3	0.0	0.7355217337608337	0.9439453611452688	0	0	0	1	1	1.89	0	1	1	11.0	2.0	14.0	2.0	13.0	16.0	59.207035	5.5	325.6387	18.09104	0.019735679	131.75106811523438	0	0	0	1	0	0	0	0	0	0	0	M.P. Korstanje	0	3796	22/06/19-28/01/09	0	0	0	0	0	0	0	0	104.json	Undecided
201	3	3	3	0.0	0.6048135757446289	0.8763113804469437	0	0	0	1	1	1.89	0	1	1	11.0	3.0	13.0	4.0	14.0	17.0	64.72504	7.3333335	474.65027	26.36946	0.021575011	131.28770446777344	1	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3973	15/12/19-28/01/09	0	0	0	0	0	0	0	0	986.json	Undecided
2644	6,6,4	6,6,4	6,6,4	0.0,0.0,0.0	0.06915432959794998,0.06915432959794998,0.2933240532875061	0.26267613823371105,0.26267613823371105,0.6422465442899583	0,0,0	0,0,0	0,0,0	2,2,1	2,2,1	2.75,2.75,2.0	1,1,0	3,3,2	3,3,2	19.0,19.0,12.0	7.0,7.0,7.0	28.0,28.0,18.0	9.0,9.0,7.0	26.0,26.0,19.0	37.0,37.0,25.0	173.91628,173.91628,106.19819	12.214286,12.214286,6.0	2124.2632,2124.2632,637.18915	118.01462,118.01462,35.3994	0.057972092,0.057972092,0.035399396	114.68891143798828,114.68891143798828,124.05243682861328	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	1,1,0	0,0,0	0,0,0	Jan Galinski,mpkorstanje,M.P. Korstanje	0,2260,2327	1530,3790,3857	08/04/13-28/01/09,16/06/19-28/01/09,22/08/19-28/01/09	0,0,1	0,0,4	0,0,112	0,13,9	0,7,9	0,0,0	0,0,0	0,0,0	613.json	Bad
1521	16,16,18,20,21,17,17,21,4,5	15,15,17,17,18,16,16,19,3,3	15,15,17,19,20,16,16,19,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666	0.006944682449102402,0.0070764534175395966,9.638902847655118E-4,1.2130815593991429E-4,1.357795699732378E-4,0.007903384044766426,0.007903384044766426,0.00576250022277236,0.7867711186408997,0.9624447226524353	1.7633992762906164E-6,4.777452156043141E-7,3.4279992018208424E-9,7.192968589383695E-13,6.068334379922747E-13,7.527321309797256E-7,7.527321309797256E-7,3.7376165992907446E-8,0.651050872510692,0.7590207321889877	6,7,9,9,9,7,7,7,0,0	7,7,9,9,9,7,7,7,0,0	13,14,18,18,18,14,14,14,0,0	5,5,6,6,6,5,5,5,1,1	5,5,6,6,6,5,5,5,1,1	3.99,3.99,3.88,5.2,5.1,4.0,4.0,3.95,2.0,1.96	4,4,5,5,5,4,4,4,0,0	13,13,16,16,17,14,14,16,0,0	7,7,7,8,8,7,7,9,0,0	30.0,31.0,31.0,34.0,34.0,31.0,31.0,35.0,14.0,14.0	9.0,12.0,15.0,33.0,33.0,11.0,11.0,10.0,2.0,2.0	92.0,94.0,113.0,118.0,121.0,96.0,96.0,114.0,19.0,19.0	34.0,36.0,46.0,73.0,73.0,35.0,35.0,39.0,2.0,2.0	39.0,43.0,46.0,67.0,67.0,42.0,42.0,45.0,16.0,16.0	126.0,130.0,159.0,191.0,194.0,131.0,131.0,153.0,21.0,21.0	665.9607,705.4144,878.24634,1158.623,1176.8213,706.39355,706.39355,840.25354,84.0,84.0	56.666664,46.5,47.533333,37.60606,37.60606,49.318184,49.318184,68.25,7.0,7.0	37737.77,32801.77,41745.977,43571.246,44255.613,34838.047,34838.047,57347.305,588.0,588.0	2096.5427,1822.3206,2319.221,2420.6248,2458.6453,1935.447,1935.447,3185.9614,32.666668,32.666668	0.2219869,0.23513815,0.29274878,0.38620767,0.39227375,0.23546451,0.23546451,0.28008452,0.028,0.028	92.17318725585938,91.8739013671875,88.47672271728516,85.2341537475586,84.32215881347656,90.8211669921875,90.8211669921875,87.13482666015625,129.93223571777344,129.93223571777344	1,1,1,1,1,1,1,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,2,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	Björn Rasmusson,Bernd Bindreiter,mpkorstanje,Björn Rasmusson,maritvandijk,Björn Rasmusson,mpkorstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,81,387,403,539,696,1137,1143,1149,1463	2653,2734,3040,3056,3192,3349,3790,3796,3802,4116	05/05/16-28/01/09,25/07/16-28/01/09,27/05/17-28/01/09,12/06/17-28/01/09,26/10/17-28/01/09,01/04/18-28/01/09,16/06/19-28/01/09,22/06/19-28/01/09,28/06/19-28/01/09,07/05/20-28/01/09	0,1,3,3,1,0,0,8,3,2	0,2,4,4,1,4,0,12,23,3	0,3,163,255,32,417,0,175,765,11	0,3,33,9,3,3,50,92,5,2	0,3,26,9,3,3,5,82,5,2	0,1,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,1,1,0,0,0,0,0,0,0	83.json	Ugly
3169	16,22,22,7,7,7,7	17,23,23,7,7,7,7	16,22,22,7,7,7,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.002327708760276437,1.6147957649081945E-4,1.493706222390756E-4,0.09867054224014282,0.09908222407102585,0.09908222407102585,0.09908222407102585	1.4501265671397455E-7,2.943603926553002E-13,5.569434986488866E-13,0.06284902440811373,0.08985908367916613,0.08985908367916613,0.08985908367916613	2,2,2,0,0,0,0	2,3,3,0,0,0,0	4,5,5,0,0,0,0	3,5,5,2,2,2,2	3,5,5,2,2,2,2	4.41,6.89,6.89,2.56,2.56,2.56,2.56	2,5,5,1,1,1,1	11,16,18,5,5,5,5	8,12,13,4,4,4,4	35.0,46.0,47.0,22.0,23.0,23.0,23.0	10.0,18.0,18.0,4.0,4.0,4.0,4.0	114.0,168.0,164.0,45.0,42.0,42.0,42.0	21.0,35.0,35.0,7.0,7.0,7.0,7.0	45.0,64.0,65.0,26.0,27.0,27.0,27.0	135.0,203.0,199.0,52.0,49.0,49.0,49.0	741.4002,1218.0,1198.4512,244.42288,232.98949,232.98949,232.98949	36.75,44.72222,45.694443,19.25,20.125,20.125,20.125	27246.457,54471.664,54762.56,4705.1406,4688.9136,4688.9136,4688.9136	1513.692,3026.2036,3042.3643,261.3967,260.4952,260.4952,260.4952	0.2471334,0.406,0.3994837,0.0814743,0.07766316,0.07766316,0.07766316	91.02965545654297,82.82929229736328,82.9134292602539,110.4219741821289,110.67108917236328,110.67108917236328,110.67108917236328	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,0,0,0,0	2,5,5,2,2,2,2	0,2,2,0,0,0,0	0,1,1,0,0,0,0	Aslak Hellesøy,Björn Rasmusson,Aniket,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,mpkorstanje	0,1875,2369,2387,2490,2492,2496	1005,2881,3374,3392,3495,3497,3501	31/10/11-28/01/09,18/12/16-28/01/09,26/04/18-28/01/09,14/05/18-28/01/09,25/08/18-28/01/09,27/08/18-28/01/09,31/08/18-28/01/09	0,18,2,4,1,0,0	0,30,4,23,2,0,0	0,533,10,919,6,0,0	0,93,49,65,20,63,259	0,93,39,65,20,17,39	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1106.json	Ugly
378	3	3	3	0.0	0.43885985016822815	0.9222151101288472	0	0	0	1	1	1.89	0	0	0	11.0	2.0	12.0	4.0	13.0	16.0	59.207035	11.0	651.2774	36.18208	0.019735679	131.75106811523438	0	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3796	22/06/19-28/01/09	0	0	0	0	0	0	0	0	1314.json	Undecided
261	3	3	3	0.0	0.8757731318473816	0.9479549825190632	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	M.P. Korstanje	0	3913	17/10/19-28/01/09	0	0	0	0	0	0	0	0	573.json	Undecided
3229	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.8714024424552917,0.8714024424552917,0.8714024424552917,0.8714024424552917,0.8714024424552917,0.8714024424552917,0.6686644554138184,0.31521815061569214	0.9612640214151162,0.9612640214151162,0.9612640214151162,0.9612640214151162,0.9612640214151162,0.9612640214151162,0.9241632758655599,0.8625341775770359	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1	0,0,0,0,0,0,1,1	9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0	10.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0	11.0,11.0,11.0,11.0,11.0,11.0,12.0,14.0	12.0,12.0,12.0,12.0,12.0,12.0,15.0,16.0	41.51318,41.51318,41.51318,41.51318,41.51318,41.51318,53.77444,60.91768	4.5,4.5,4.5,4.5,4.5,4.5,5.0,5.5	186.80931,186.80931,186.80931,186.80931,186.80931,186.80931,268.8722,335.04724	10.378295,10.378295,10.378295,10.378295,10.378295,10.378295,14.937344,18.613735	0.013837727,0.013837727,0.013837727,0.013837727,0.013837727,0.013837727,0.017924814,0.020305892	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,132.25152587890625,131.60296630859375	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,M.P. Korstanje,mpkorstanje	0,44,89,93,292,405,2447,2556	945,989,1035,1039,1237,1350,3392,3501	01/09/11-28/01/09,15/10/11-28/01/09,29/11/11-28/01/09,03/12/11-28/01/09,19/06/12-28/01/09,10/10/12-28/01/09,14/05/18-28/01/09,31/08/18-28/01/09	0,0,0,0,0,0,2,1	0,0,0,0,0,0,4,2	0,0,0,0,0,0,17,22	0,5,5,5,5,24,65,259	0,0,0,0,0,2,65,39	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1256.json	Bad
225	3,3	3,3	3,3	0.0,0.0	0.17251823842525482,0.08602936565876007	0.7488477031160645,0.6093091993167806	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,1	1,1	12.0,15.0	3.0,3.0	15.0,18.0	5.0,5.0	15.0,18.0	20.0,23.0	78.13781,95.90828	10.0,12.5	781.3781,1198.8535	43.409897,66.602974	0.026045937,0.031969428	130.30841064453125,129.2428436279297	1,1	0,0	0,0	0,0	0,0	0,0	0,0	2,2	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,0	3949,3949	21/11/19-28/01/09,21/11/19-28/01/09	0,1	0,2	0,15	0,11	0,11	0,0	0,0	0,0	503.json	Undecided
371	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.6272650361061096,0.6886947751045227,0.8236731886863708,0.8236731886863708,0.6385937333106995	0.888538150151609,0.9047292615052772,0.9676279038846379,0.9676279038846379,0.9213381069315367	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,1	0,0,0,0,1	11.0,11.0,9.0,9.0,11.0	3.0,3.0,2.0,2.0,2.0	12.0,12.0,10.0,10.0,13.0	3.0,3.0,2.0,2.0,2.0	14.0,14.0,11.0,11.0,13.0	15.0,15.0,12.0,12.0,15.0	57.110325,57.110325,41.51318,41.51318,55.506596	5.5,5.5,4.5,4.5,5.5	314.10678,314.10678,186.80931,186.80931,305.2863	17.450377,17.450377,10.378295,10.378295,16.96035	0.019036775,0.019036775,0.013837727,0.013837727,0.018502198	131.9385528564453,131.9385528564453,133.59722900390625,133.59722900390625,132.086669921875	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,0,49,76,306	3803,3803,3852,3879,4109	29/06/19-28/01/09,29/06/19-28/01/09,17/08/19-28/01/09,13/09/19-28/01/09,30/04/20-28/01/09	0,1,2,0,1	0,2,4,0,2	0,6,24,0,14	0,11,37,25,70	0,11,36,7,67	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	577.json	Ugly
3106	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.2313121259212494,0.2313121259212494,0.2313121259212494,0.2313121259212494,0.2313121259212494,0.09841496497392654	0.777047301914064,0.777047301914064,0.777047301914064,0.777047301914064,0.777047301914064,0.622779988656921	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	13.0,13.0,13.0,13.0,13.0,16.0	3.0,3.0,3.0,3.0,3.0,3.0	15.0,15.0,15.0,15.0,15.0,18.0	5.0,5.0,5.0,5.0,5.0,5.0	16.0,16.0,16.0,16.0,16.0,19.0	20.0,20.0,20.0,20.0,20.0,23.0	80.0,80.0,80.0,80.0,80.0,97.70234	10.833333,10.833333,10.833333,10.833333,10.833333,13.333333	866.6666,866.6666,866.6666,866.6666,866.6666,1302.6979	48.148148,48.148148,48.148148,48.148148,48.148148,72.3721	0.026666667,0.026666667,0.026666667,0.026666667,0.026666667,0.032567445	130.18594360351562,130.18594360351562,130.18594360351562,130.18594360351562,130.18594360351562,129.14646911621094	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,M.P. Korstanje,mpkorstanje,mpkorstanje,M.P. Korstanje	0,297,2442,2722,2722,2839	1068,1365,3510,3790,3790,3907	01/01/12-28/01/09,25/10/12-28/01/09,09/09/18-28/01/09,16/06/19-28/01/09,16/06/19-28/01/09,11/10/19-28/01/09	0,0,0,0,0,1	0,0,0,0,0,2	0,0,0,0,0,9	0,28,43,44,50,3	0,2,3,0,5,3	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	69.json	Bad
